,latitude,longitude
1533283735,44.9786097,-93.1957538
1533283744,44.9783901,-93.1956028
1538367989,44.9844757,-93.29413
1538367991,44.9844766,-93.293883
1538368010,44.9842677,-93.2941406
1538368025,44.9818192,-93.2932628
1538368026,44.9842635,-93.2910709
1538368035,44.9842691,-93.2939265
1538866014,44.9383352,-93.3555893
1541658049,44.7955464,-93.4253884
1541658052,44.7960045,-93.4253861
1549185225,44.9163995,-93.2334436
1550464777,44.8078877,-93.3522955
1550464800,44.8083292,-93.384054
1550464803,44.8080759,-93.3844698
1550464808,44.8079609,-93.3610601
1550464813,44.8084268,-93.3838765
1550464815,44.8104288,-93.3294248
1550464820,44.8078536,-93.3482708
1550464832,44.8109704,-93.3296168
1550464833,44.8119713,-93.329536
1550464835,44.8075299,-93.3685111
1550464837,44.8080831,-93.3833496
1550464843,44.8101524,-93.3294261
1550464853,44.8105403,-93.3296153
1550464862,44.8099891,-93.3315373
1550464868,44.8083292,-93.3505074
1550464877,44.8082608,-93.3503502
1550464879,44.8077316,-93.3503337
1550464884,44.8080196,-93.3678653
1550464909,44.8078908,-93.3498673
1550464926,44.8105794,-93.3294262
1550464929,44.8082236,-93.3999146
1550464931,44.8079035,-93.3690129
1550464935,44.807961,-93.3835133
1550464937,44.8080946,-93.3821528
1550464945,44.8080804,-93.3838969
1550464947,44.80759,-93.3841592
1550464951,44.8084243,-93.3685095
1550464954,44.8102193,-93.3302511
1550464959,44.8075205,-93.3768493
1550464966,44.8080865,-93.396004
1550464972,44.8104224,-93.3300778
1550464975,44.8083133,-93.399107
1550464979,44.8110503,-93.3294168
1550464994,44.8084348,-93.4013062
1550464998,44.8080551,-93.3737659
1550465005,44.8078877,-93.3503343
1550465011,44.8105094,-93.3290981
1550465019,44.8107338,-93.3287886
1550465020,44.8079543,-93.3846605
1550465022,44.8094188,-93.3295276
1550465024,44.8076809,-93.383962
1550465026,44.8078877,-93.3505132
1550465027,44.8079001,-93.3485047
1550465030,44.8081021,-93.3772515
1550465032,44.8079029,-93.356258
1550465048,44.8083772,-93.3998981
1550465055,44.8085301,-93.3766878
1550465064,44.8079614,-93.3757286
1550465076,44.8078763,-93.3535224
1550465080,44.8078888,-93.3678652
1550465083,44.8079294,-93.3584186
1550465085,44.8080247,-93.368508
1550465088,44.8099505,-93.3296098
1550465108,44.8079748,-93.3775078
1550465113,44.8081309,-93.3966428
1550465114,44.8080806,-93.384062
1550465127,44.8078877,-93.3510155
1550465128,44.8081165,-93.3788839
1550465129,44.8080889,-93.3761833
1550465133,44.8080324,-93.3901933
1550465135,44.8081003,-93.3767427
1550465139,44.808881,-93.3504382
1558648463,44.8128724,-93.2909237
1558648466,44.81188,-93.2923526
1558648484,44.8157526,-93.2913181
1558648521,44.8118473,-93.2909284
1558648537,44.8118721,-93.2919275
1568058567,45.0033023,-93.3114394
1573661132,44.9207656,-93.4260892
1575644659,44.8299418,-93.3006405
1575644673,44.8305704,-93.301175
1577614063,44.8546508,-93.2374879
1577614081,44.855111,-93.237005
1583437185,44.8525003,-93.2473028
1583445160,44.9281441,-93.4003743
1583445164,44.9280036,-93.3998991
1588005046,44.8970277,-93.2012665
1588701465,45.0038204,-93.2369151
1588701539,45.0041212,-93.2363696
1588701569,45.0041906,-93.2364399
1588701579,45.0043642,-93.2358673
1588701581,45.0043706,-93.2360635
1594216125,44.9165941,-93.2151302
1594239009,44.9600564,-93.2561722
1595176126,44.9328415,-93.41395
1600329385,44.998299,-93.2512441
1605092310,44.9399591,-93.2327486
1605109465,44.9395942,-93.2329219
1605345148,44.7494781,-93.2190202
1606958661,44.9646198,-93.2001157
1608119892,44.9388202,-93.3503147
1608119975,44.9393833,-93.3492161
1608119976,44.9393943,-93.3503034
1608121282,44.9378222,-93.35572
1608121288,44.9381312,-93.3553591
1609859865,44.9613185,-93.24763
1609859899,44.9610034,-93.2472599
1609859914,44.9614407,-93.2472914
1609859920,44.962172,-93.2472796
1609877235,44.9519215,-93.2406452
1611289824,44.9304543,-93.2935141
1616165331,44.8626929,-93.4903075
1618167688,44.9488805,-93.2390069
1618167738,44.9479061,-93.2374559
1618167743,44.9489724,-93.2382133
1619041270,44.9269407,-93.2242682
1619132393,44.9162211,-93.2130003
1619132427,44.9167117,-93.2127262
1619132446,44.9164738,-93.2137147
1630482527,44.9630624,-93.2879605
1630482575,44.963306,-93.287339
1630482646,44.9635511,-93.2881133
1630482689,44.9658682,-93.2886779
1630506250,44.9639759,-93.2879714
1630542906,44.9641707,-93.2855934
1630812787,44.9652961,-93.2865389
1630812805,44.9656282,-93.2872899
1641202656,44.9487567,-93.2345188
1641850667,44.9727969,-93.2233337
1641950715,44.986982,-93.2593152
1641950726,44.9877633,-93.2599204
1641950746,44.9882296,-93.2600458
1641950750,44.98833,-93.2591004
1649729729,44.8006394,-93.284658
1649825710,44.7808962,-93.3364044
1649997646,44.7955836,-93.4505663
1649997656,44.795829,-93.4479877
1649997665,44.7965014,-93.4513952
1649997670,44.7969725,-93.4500499
1652938255,44.9489991,-93.1980076
1665291216,44.96843,-93.2085512
1665291223,44.9701035,-93.2127243
1665291234,44.9705633,-93.2139538
1665291318,44.972888,-93.2200152
1665403542,44.9451289,-93.2364676
1665403546,44.9555466,-93.2438301
1665403553,44.9448014,-93.2366512
1665448249,44.8899955,-93.186366
1667142741,44.9742344,-93.2504316
1668122125,44.9773403,-93.1885536
1668122126,44.9773424,-93.1894603
1668367218,44.9842555,-93.2826301
1669550523,44.8715536,-93.198658
1671402326,44.8615836,-93.3942731
1672329465,44.8819304,-93.2111501
1672329540,44.8841466,-93.2096028
1674139059,44.9735609,-93.2256818
1674139069,44.9735625,-93.2238867
1674139072,44.9736009,-93.227127
1674835608,44.9772313,-93.2027954
1675270846,44.9551849,-93.2077798
1677850953,44.9989144,-93.1998845
1680919343,44.7464865,-93.4884369
1680919345,44.7464967,-93.4881885
1685304139,44.915865,-93.2750255
1685304150,44.9190526,-93.2747933
1685304155,44.9202966,-93.2747687
1685304168,44.9232201,-93.2745546
1685304170,44.9232256,-93.2749422
1686002710,44.8616592,-93.4636643
1692018819,44.9738784,-93.2544679
1692019111,44.9761034,-93.2563002
1692101695,44.969838,-93.2717592
1692584693,44.9869677,-93.2873604
1693524806,44.9707184,-93.2147414
1693524816,44.9710579,-93.2151693
1693524831,44.971132,-93.2153724
1693524839,44.9723333,-93.2153751
1694836992,44.9624014,-93.2400421
1696968667,44.8598466,-93.3917228
1696969132,44.8579164,-93.3965999
1696969133,44.8575776,-93.3964726
1696969757,44.8610966,-93.3957928
1696969758,44.8612939,-93.3961394
1696969863,44.8606345,-93.3958273
1696970616,44.8584714,-93.396636
1697290090,44.9774644,-93.2815982
1697290117,44.9779335,-93.2814591
1697290122,44.9789838,-93.2814759
1697290134,44.978988,-93.2816339
1697302595,44.9749073,-93.2856217
1697302620,44.9766812,-93.2867349
1697829207,44.8517589,-93.2407941
1697829209,44.8517598,-93.2409161
1697829230,44.8518732,-93.2409128
1697829250,44.8519714,-93.2407943
1697829255,44.8520183,-93.2409064
1697829289,44.8521182,-93.2437421
1697829325,44.8522113,-93.2457064
1697829326,44.8522404,-93.2401211
1697829327,44.8522484,-93.2408993
1697829330,44.8522604,-93.2420282
1697829345,44.8524072,-93.2408935
1697829350,44.8524088,-93.2416831
1697829394,44.8526758,-93.2408823
1697829715,44.8580528,-93.2233525
1697829724,44.8583964,-93.2229793
1697829744,44.8586353,-93.2243984
1697829746,44.8586598,-93.2224575
1697829748,44.858789,-93.2243032
1697829749,44.8587927,-93.2222766
1697829788,44.8593856,-93.2229697
1697829795,44.8597606,-93.2233293
1697830082,44.8604849,-93.2229495
1697830116,44.8609603,-93.2232546
1697830227,44.8635817,-93.2232757
1703370585,45.003986,-93.2770076
1703858925,44.881973,-93.3290755
1703858927,44.8834857,-93.3243957
1703858933,44.8819773,-93.3288411
1703858935,44.8836462,-93.3245466
1703858937,44.8835007,-93.327614
1706580603,44.9672107,-93.2716967
1707825625,44.9389452,-93.3605861
1707831698,44.928034,-93.3494677
1707833532,44.9484743,-93.3438713
1707833544,44.9449695,-93.3439208
1707834194,44.9435297,-93.3576557
1707846533,44.9257308,-93.394689
1709367377,44.9422619,-93.3595707
1709372570,44.9391502,-93.3571353
1709372572,44.9392554,-93.3567974
1709372575,44.9404445,-93.3531153
1709372586,44.9381279,-93.3611353
1709372608,44.9388988,-93.3673334
1709397600,44.9642943,-93.4160917
1709397635,44.9755079,-93.4359633
1709420779,44.8896183,-93.3369059
1710905142,44.9830389,-93.2502021
1710905255,44.9863126,-93.2573329
1712092646,44.8616691,-93.3086976
1712092648,44.8617322,-93.3089003
1712092679,44.8621586,-93.3086799
1712092687,44.8625973,-93.3023714
1712092720,44.8638696,-93.3087663
1714823980,44.9681687,-93.2117657
1714823993,44.9684512,-93.2115884
1715060413,44.9140753,-93.216446
1716474927,44.9713546,-93.2161973
1719996958,44.9727059,-93.2338523
1728460277,44.9625095,-93.2252135
1728460313,44.962798,-93.2264343
1728460318,44.9630865,-93.2261772
1728460332,44.9635223,-93.2262523
1728460345,44.9626008,-93.2252992
1732563407,44.9611493,-93.2040763
1733470771,44.9619403,-93.2077742
1733547210,44.9671863,-93.2377548
1735876413,44.9176151,-93.1981588
1735876418,44.9181975,-93.1982695
1735900366,44.9172124,-93.2131283
1735900380,44.9180675,-93.2110457
1735900387,44.9185081,-93.2098427
1735900398,44.9190965,-93.2080045
1735900412,44.9193908,-93.2076604
1735900422,44.919654,-93.2076538
1735900427,44.9198028,-93.206374
1736845487,44.8707764,-93.294838
1737969979,44.9519685,-93.240922
1739897380,44.996366,-93.4370956
1739901309,44.9947184,-93.4082816
1763397354,44.9760613,-93.2181394
1766948577,44.8583163,-93.2324181
1766948584,44.8584423,-93.2325853
1766948590,44.8586688,-93.2319821
1766948592,44.8586811,-93.2329273
1766948594,44.8587929,-93.2258762
1766948596,44.8587941,-93.225003
1766948605,44.8591584,-93.2254694
1768208237,44.9665225,-93.2477527
1768665290,44.9656491,-93.4384446
1768665440,44.9690907,-93.4328446
1768665454,44.9690907,-93.4330241
1773320906,44.9008149,-93.4206076
1773320918,44.8989867,-93.4040801
1773320921,44.8995382,-93.4086423
1773320994,44.8994243,-93.4214633
1773320995,44.8988562,-93.4067916
1773321028,44.8992153,-93.4076821
1773321044,44.9014741,-93.4175767
1773321066,44.8990935,-93.4120153
1773324810,44.8992941,-93.4167553
1773324815,44.9002203,-93.4206988
1773324822,44.8999328,-93.4212023
1773324986,44.899998,-93.4205942
1773325070,44.8997966,-93.4158896
1773330160,44.8974597,-93.4047102
1773330166,44.8988925,-93.4059694
1773330198,44.8955856,-93.4091458
1773330256,44.8989876,-93.4045823
1773330296,44.8984494,-93.404722
1773331957,44.8954198,-93.4047786
1773331958,44.8954415,-93.405963
1773331969,44.8958173,-93.4050633
1773331972,44.8953495,-93.4047955
1773331977,44.8954716,-93.4053558
1773331981,44.8949801,-93.4048362
1773332001,44.893747,-93.4048255
1773336650,44.8946979,-93.4095274
1773336731,44.8923827,-93.4080173
1773364056,44.8955187,-93.4174458
1773364078,44.895507,-93.4186002
1773364119,44.8931732,-93.4153157
1773366086,44.8964451,-93.409217
1773366111,44.8959986,-93.408527
1777711186,44.8962099,-93.42992
1778386501,44.896744,-93.4298479
1779976268,44.9087193,-93.3552782
1779976269,44.9078246,-93.3551399
1779976355,44.9071056,-93.3550575
1779976356,44.9074649,-93.3545871
1779976445,44.9061729,-93.3550518
1779976597,44.9074909,-93.3540595
1780915859,44.9506412,-93.3050382
1781158480,44.9928035,-93.3802562
1783109830,44.9682331,-93.3469081
1783124607,44.9684194,-93.3453319
1783222934,44.967689,-93.3493104
1783222935,44.967688,-93.349495
1783222936,44.9676382,-93.35087
1783222941,44.9685158,-93.3453319
1783222942,44.9683119,-93.3469723
1783278340,44.9654658,-93.3456923
1788034389,44.9545364,-93.2133488
1791118863,44.7663847,-93.2505583
1791118869,44.7665561,-93.2505636
1794854481,44.9887067,-93.2897468
1794854484,44.9887727,-93.2892663
1794854485,44.9889038,-93.2878345
1794854488,44.9890583,-93.2874797
1794854492,44.9891763,-93.2876794
1799901457,44.8299418,-93.3759564
1801901454,44.8613199,-93.3945289
1804571214,44.9401204,-93.2753372
1805573054,44.9736455,-93.249561
1805736184,44.9710531,-93.2866751
1805736218,44.9720759,-93.2865382
1805736240,44.9726862,-93.2869733
1807288950,44.8751754,-93.442088
1810711905,44.8407765,-93.2477736
1810711908,44.8417456,-93.2478513
1813420189,44.9759562,-93.2375717
1813964643,44.9686672,-93.2201551
1814307025,44.9650709,-93.2351425
1815438766,44.9483842,-93.2348541
1815438776,44.948437,-93.2376812
1815438781,44.9484403,-93.2403432
1815438782,44.9484385,-93.2387101
1815492768,44.9605955,-93.2462821
1815492850,44.9640048,-93.245665
1817826566,44.9705718,-93.2229027
1820422643,44.9950967,-93.2477832
1820422644,44.9950967,-93.2476942
1820422666,44.9954338,-93.2479141
1821022051,44.9703118,-93.2537762
1821777933,44.9728475,-93.2364038
1821781646,44.9955737,-93.2725415
1822502289,44.9902909,-93.235873
1823572632,44.9937088,-93.249448
1823572715,44.9950919,-93.2483582
1823572725,44.9969096,-93.247439
1823572749,44.9986369,-93.2474001
1823572751,44.998746,-93.2474011
1823572753,44.9999061,-93.2474091
1823572796,45.0019496,-93.2473534
1823572821,45.0022882,-93.2474101
1823617701,44.9627045,-93.2523302
1823617702,44.9627416,-93.2534789
1829053366,44.9666551,-93.1924485
1831608903,44.861311,-93.458949
1831608906,44.8613259,-93.4556991
1831608935,44.8620975,-93.4586121
1831638777,44.9828438,-93.2832039
1831647446,44.8615618,-93.4440368
1831647459,44.8637619,-93.427146
1831650374,44.8633975,-93.4318946
1831663367,44.7834116,-93.4820562
1832698204,44.8974415,-93.3494759
1832698210,44.8975253,-93.3504199
1832746163,44.7925143,-93.4974902
1832746164,44.7925714,-93.4967718
1833737185,44.7737851,-93.4941043
1833737188,44.773976,-93.493554
1833737189,44.773982,-93.491969
1833737190,44.773984,-93.491441
1833737191,44.773985,-93.493015
1833737192,44.773986,-93.490913
1833737193,44.773986,-93.492506
1833737194,44.773989,-93.490379
1833737195,44.7741885,-93.4950589
1833737196,44.7741904,-93.4941058
1833737197,44.774556,-93.495031
1833737200,44.774596,-93.494091
1833737206,44.774622,-93.493565
1833737208,44.774675,-93.4930297
1833737210,44.774693,-93.491441
1833737224,44.774695,-93.490913
1833737227,44.774696,-93.492497
1833737228,44.774697,-93.490385
1833737229,44.774698,-93.490075
1833737230,44.774699,-93.491969
1833737231,44.774934,-93.495071
1833737234,44.774975,-93.494724
1833737239,44.775014,-93.494091
1833737241,44.7750113,-93.4930736
1833737245,44.775296,-93.492517
1833737253,44.775381,-93.49355
1833737265,44.775384,-93.494341
1833737267,44.77543,-93.491987
1833737268,44.775488,-93.491453
1833737269,44.77549,-93.490932
1833737270,44.775493,-93.490404
1838882746,44.7950641,-93.186381
1838882748,44.7951186,-93.1861849
1838882781,44.7962425,-93.1933948
1838909523,44.8030712,-93.1854579
1838909539,44.8033203,-93.1876943
1838909550,44.8036806,-93.186481
1838936741,44.8045738,-93.2105352
1838936763,44.8047274,-93.2301384
1838936766,44.8047912,-93.2187994
1838936768,44.804788,-93.2107153
1838936825,44.805176,-93.2193517
1846271072,44.9972322,-93.2371764
1846271116,44.9978343,-93.2371631
1846271155,44.9987103,-93.236491
1846286598,44.9987032,-93.2338015
1846286606,44.9991512,-93.2340777
1846286712,45.0037973,-93.2269964
1846286719,45.0038554,-93.2271968
1846286723,45.0039583,-93.2271268
1846286724,45.0039586,-93.2269081
1846296923,44.9914494,-93.2289877
1847519522,44.9838491,-93.2885712
1847519530,44.9842654,-93.2893919
1847519551,44.9866605,-93.2879819
1847519556,44.9868084,-93.2876194
1847519581,44.9881769,-93.2894122
1847519692,44.9894353,-93.2908636
1847519699,44.9895998,-93.2910806
1847519712,44.9898495,-93.2914095
1847519755,44.9908447,-93.2940649
1847527190,44.9862859,-93.2877521
1847527195,44.9864499,-93.2870251
1847527199,44.9865222,-93.2869418
1847527210,44.9920813,-93.2768525
1847527219,44.9922446,-93.275482
1847527223,44.9922796,-93.2753571
1847527229,44.9923855,-93.2754043
1847527231,44.9924971,-93.2748059
1847527244,44.9927489,-93.2753664
1849073245,44.9829133,-93.2418588
1850641928,44.9234353,-93.2054808
1857459768,44.9384699,-93.3605506
1857864150,44.8937439,-93.4030161
1862420387,44.7521683,-93.2902656
1862423864,44.7515734,-93.2944324
1862452452,44.7596756,-93.2158487
1864481433,44.9111268,-93.4236922
1867890151,44.7506488,-93.2955962
1867890172,44.75739,-93.2255196
1867890175,44.7596758,-93.2159796
1867890177,44.7597036,-93.2183456
1867890179,44.7598305,-93.2159742
1867890181,44.7575043,-93.2255844
1867890183,44.7507145,-93.2957559
1876243512,44.8339312,-93.2946229
1876243523,44.8883356,-93.2962909
1876252638,44.8896787,-93.2883634
1878536440,44.9741868,-93.1941157
1880207952,44.9815418,-93.2646477
1883270850,44.9763693,-93.2464993
1887300868,44.9700051,-93.3503197
1887301470,44.9728764,-93.3546998
1887301557,44.974615,-93.3523268
1887791037,44.9634752,-93.23613
1887791066,44.9640627,-93.2321034
1888749481,44.9655461,-93.2880324
1893328811,44.9653765,-93.2798167
1897728496,44.8579123,-93.3968761
1897728511,44.858257,-93.3931231
1897728531,44.8585329,-93.3987097
1897728533,44.8585652,-93.3982854
1897728539,44.8586286,-93.3982874
1898852533,44.857849,-93.3962902
1898852656,44.8591952,-93.3833752
1898852657,44.8592666,-93.3830816
1898852681,44.8596017,-93.3828215
1898852727,44.859941,-93.3990565
1898852744,44.8599447,-93.3827005
1898852777,44.8599373,-93.4005294
1898852825,44.8606575,-93.3828143
1898852834,44.8607129,-93.3826435
1898852862,44.8608928,-93.3832779
1898852879,44.8609746,-93.3822446
1898852881,44.8609768,-93.3827906
1898852883,44.8609865,-93.3826149
1903130815,44.8764592,-93.2231829
1903508508,44.8916335,-93.2767629
1903508512,44.8916714,-93.2768695
1903508816,44.8940012,-93.3011454
1903508838,44.89423,-93.3008678
1903509152,44.897853,-93.2894158
1903509158,44.8978541,-93.2897866
1903509312,44.9002855,-93.319481
1903541181,44.885238,-93.2819877
1904307688,44.9751197,-93.2223506
1904721628,44.7782064,-93.468166
1912318509,44.8225217,-93.4629029
1912318710,44.8257376,-93.4484939
1912319291,44.8272446,-93.4738116
1912319346,44.8290732,-93.4744404
1912414694,44.8173888,-93.3165021
1912414695,44.8178268,-93.3164833
1912414700,44.818063,-93.3149207
1912414701,44.8180741,-93.3164779
1912414702,44.8180782,-93.3168861
1912414703,44.8181487,-93.3146844
1912414724,44.851649,-93.3503545
1912414729,44.8517374,-93.3514997
1912414730,44.8517409,-93.346507
1912414759,44.8537965,-93.3630252
1912414760,44.8537988,-93.3628804
1912414764,44.8539503,-93.3628687
1912414773,44.8557784,-93.3629265
1912414775,44.8557983,-93.3631203
1912414789,44.8572608,-93.3606889
1912414844,44.8617303,-93.3615689
1912414860,44.8623388,-93.3612349
1912417260,44.8737032,-93.3569964
1912417274,44.8759832,-93.3619131
1912417951,44.8863276,-93.3631669
1912859409,44.8251332,-93.3037906
1912859427,44.825939,-93.3037497
1912859445,44.8262651,-93.3033451
1912859447,44.8262653,-93.3037663
1912859451,44.8263837,-93.3034592
1912859453,44.8263841,-93.303775
1912859461,44.8265928,-93.3037386
1912859552,44.8326367,-93.2853327
1912859554,44.8331313,-93.3011464
1912859555,44.8332568,-93.2941277
1912859564,44.8335337,-93.2937929
1912859565,44.8335545,-93.300402
1912870461,44.8249018,-93.292421
1912870559,44.8402305,-93.2784709
1912870607,44.8407543,-93.2777602
1920565430,44.7461201,-93.4696122
1920565436,44.746112,-93.4698333
1920565604,44.7466586,-93.468837
1920565622,44.7468122,-93.4705371
1920565629,44.7468185,-93.4683019
1920565764,44.747255,-93.4696141
1922222692,44.7817646,-93.4305587
1925655491,44.980205,-93.2041686
1925773546,44.7749149,-93.4191412
1925773550,44.7749704,-93.4183686
1925773552,44.7766312,-93.4192752
1925773553,44.7767556,-93.4191737
1925773566,44.7777012,-93.4152076
1929854506,44.8278337,-93.4460621
1929854534,44.8285673,-93.4459839
1929854536,44.8286363,-93.445076
1929854556,44.8292478,-93.447724
1929854679,44.8340164,-93.4803124
1929854686,44.8341419,-93.4657673
1929854693,44.834733,-93.4675025
1929854707,44.8358923,-93.4710084
1929854721,44.8366666,-93.4863707
1929854722,44.8367161,-93.473834
1929854742,44.8370983,-93.4752908
1929854754,44.8376166,-93.4774029
1929854805,44.8383174,-93.4805049
1929854806,44.8383415,-93.4806711
1929854811,44.8383972,-93.4879523
1929854824,44.8385486,-93.4835778
1929854825,44.8385526,-93.486069
1936098359,44.9641451,-93.2329964
1936121870,44.8083232,-93.22198
1936226072,44.8641373,-93.3023818
1936226116,44.8654107,-93.3061476
1936226118,44.8654246,-93.302308
1936226124,44.8654532,-93.2996126
1936226127,44.8654745,-93.3085798
1936226128,44.8654768,-93.3087979
1936226131,44.8655425,-93.3105105
1936226205,44.8675497,-93.3118045
1936234958,44.861489,-93.2981456
1936234994,44.8621527,-93.2982303
1936235089,44.8654621,-93.307937
1936240127,44.826039,-93.2898726
1936240138,44.8262185,-93.2897043
1936240150,44.8554211,-93.3029453
1936240161,44.8558438,-93.3023251
1936240171,44.8571879,-93.3014385
1936240172,44.8571915,-93.3017616
1936240180,44.8575897,-93.3017467
1936240181,44.8583544,-93.3017398
1936240182,44.8583973,-93.3019041
1936240195,44.8587069,-93.3013622
1936242690,44.8559406,-93.2973777
1936242693,44.8566663,-93.2977438
1936242716,44.8613749,-93.3067456
1936244551,44.8265221,-93.2910044
1936244569,44.8406692,-93.2886787
1936244570,44.8406721,-93.2885316
1936244572,44.84072,-93.2875277
1936244573,44.8407262,-93.2893786
1936244574,44.8407686,-93.2880651
1936244576,44.8407709,-93.2890839
1936244588,44.8410646,-93.2886725
1936244589,44.8410675,-93.288526
1936244590,44.8478901,-93.2884924
1936244591,44.8512408,-93.2884384
1936244599,44.8515209,-93.2880987
1936244602,44.8516042,-93.2880306
1936244608,44.851845,-93.2884289
1936244612,44.8633092,-93.2884811
1936244618,44.8637046,-93.2882557
1936244619,44.8637078,-93.2889812
1936244620,44.8638275,-93.2882593
1936247960,44.8839567,-93.2954468
1936247971,44.885962,-93.2954695
1936259421,44.8252548,-93.3294784
1936259424,44.8264497,-93.3295472
1936259425,44.8269271,-93.3295406
1936259439,44.8272683,-93.3288999
1936259440,44.8272728,-93.3295357
1936259441,44.827278,-93.3300593
1936259442,44.8273948,-93.32953
1936259459,44.8277535,-93.32938
1936259460,44.8278103,-93.3295195
1936259490,44.8290819,-93.329444
1937120074,44.9049463,-93.4652326
1937523990,44.8822335,-93.3086442
1937523995,44.8834068,-93.3060873
1937523996,44.883478,-93.3073682
1937523997,44.8835013,-93.3085676
1937523998,44.8835023,-93.3087309
1937523999,44.8835035,-93.3099142
1937524000,44.8834984,-93.3111518
1937524002,44.8836183,-93.3085678
1937524008,44.8849414,-93.3086515
1938252021,44.8612076,-93.2375347
1938252023,44.8617062,-93.4191853
1938252025,44.8617722,-93.2883842
1938252027,44.861844,-93.2882797
1938252032,44.8618972,-93.3086894
1938252033,44.8618992,-93.2884824
1938252037,44.8619291,-93.3089013
1938252038,44.8619437,-93.3086877
1938252040,44.8619827,-93.2884023
1938252041,44.8620136,-93.3089018
1938252047,44.86213,-93.237654
1938252048,44.8621168,-93.237544
1938252049,44.8621966,-93.2376936
1938252050,44.8621912,-93.2376061
1938252051,44.8622459,-93.2376451
1938252053,44.8622795,-93.2375398
1938252083,44.9250318,-93.4516304
1938252090,44.9701192,-93.4205434
1938252099,44.9707486,-93.2546373
1938252106,44.9751733,-93.2867064
1938252111,44.9840964,-93.3283386
1938252112,44.9840961,-93.3281893
1938252113,44.9842777,-93.3282915
1938252115,44.9842826,-93.3281459
1938283935,44.9723099,-93.469843
1938283936,44.9724233,-93.469843
1941039070,44.7682224,-93.2206539
1941838631,44.89258,-93.200178
1941842429,44.8929111,-93.2001055
1943700773,44.9755789,-93.2265315
1945367221,44.8586982,-93.3018972
1945367223,44.8588428,-93.3017459
1945367230,44.8590989,-93.3018265
1945367337,44.8901213,-93.3086769
1945367352,44.8902948,-93.3074785
1945367363,44.8903887,-93.3084065
1947680500,44.7464021,-93.3321519
1947680508,44.7464662,-93.3253977
1947680521,44.7464964,-93.3083111
1947680522,44.7464998,-93.327396
1947680523,44.7465345,-93.3306389
1947680539,44.7468163,-93.330661
1947680603,44.7491418,-93.3280772
1947680605,44.7491539,-93.3279523
1947680610,44.7492128,-93.3280779
1947680621,44.7498372,-93.3431352
1947680640,44.7524371,-93.3159173
1947680685,44.7553375,-93.3331374
1947680697,44.7558226,-93.3332336
1947680717,44.7567303,-93.3292976
1947680807,44.761949,-93.3389113
1947680824,44.7621425,-93.3428424
1947680844,44.7630067,-93.331447
1947680876,44.7646557,-93.3322116
1947680926,44.7672846,-93.3320967
1947680927,44.7672883,-93.3304189
1947681009,44.7689406,-93.3361652
1947681037,44.771827,-93.3362209
1947681105,44.7724885,-93.3327764
1947681144,44.7746898,-93.329702
1947734377,44.746174,-93.3168862
1947734387,44.7463586,-93.3175127
1947734410,44.7465216,-93.3064934
1947734449,44.7473732,-93.3175363
1947891456,44.7462288,-93.3133448
1947891457,44.7462295,-93.3228451
1947891460,44.7462373,-93.3232997
1947891490,44.7463864,-93.2880396
1947891501,44.7464233,-93.2938145
1947891502,44.7464248,-93.3133544
1947891504,44.7464248,-93.323246
1947891506,44.7464378,-93.3239667
1947891542,44.7465767,-93.2880397
1947891544,44.7466106,-93.2938117
1947891563,44.746979,-93.3231901
1947891594,44.7476136,-93.3224236
1947891598,44.7474711,-93.3133154
1947891607,44.7478698,-93.2932551
1947891646,44.7500918,-93.2880357
1947891654,44.7503027,-93.2930913
1947891670,44.7518355,-93.2931067
1947891672,44.751967,-93.2931081
1947891676,44.7520349,-93.2880448
1947891689,44.7521914,-93.2880436
1947891695,44.7525448,-93.2935759
1947955289,44.7458975,-93.2905032
1947955306,44.7459062,-93.2903518
1947955334,44.7463801,-93.3030215
1947955337,44.7463995,-93.2900534
1947955340,44.7464018,-93.2904122
1947955343,44.7464091,-93.291536
1947955384,44.7465843,-93.3030212
1947955387,44.7465844,-93.289322
1947955390,44.7465916,-93.2905198
1947955393,44.7465936,-93.2908498
1947955460,44.7468673,-93.2878492
1947955463,44.7468982,-93.2904324
1947955531,44.7474743,-93.2832281
1947955722,44.7482515,-93.3032176
1947955775,44.7496601,-93.3030391
1947955800,44.7505557,-93.3030352
1947955832,44.7532761,-93.3029662
1947955833,44.7550846,-93.3029653
1947955842,44.7571101,-93.3057055
1947955844,44.7573655,-93.3029654
1947955847,44.7580876,-93.3053552
1947955857,44.7593964,-93.3031564
1947955866,44.759764,-93.3030103
1947955867,44.7598088,-93.3031953
1947955868,44.7599172,-93.3030331
1947955876,44.7602358,-93.3026558
1947955877,44.7602984,-93.3030936
1947955882,44.7611038,-93.3020053
1947955887,44.7622387,-93.3036268
1947955888,44.7623607,-93.3008284
1947955902,44.7638322,-93.2993414
1947955905,44.7647857,-93.2983722
1947955906,44.7652583,-93.3038892
1947955908,44.7657415,-93.2973891
1947955910,44.7664487,-93.2966774
1947955911,44.7667472,-93.3039095
1947955922,44.7678467,-93.2950159
1947955925,44.7691395,-93.2932314
1947955937,44.770927,-93.3046928
1947985380,44.7544996,-93.286163
1947985383,44.7553345,-93.2866228
1947985466,44.7756451,-93.3181422
1947985468,44.7758625,-93.3180321
1977675526,44.7984906,-93.2912115
1980046986,44.9557939,-93.3305678
1982188191,44.9009975,-93.2882846
1983513330,44.8119,-93.2893117
1983513341,44.8122658,-93.2886394
